cca3,country,continent,area_km2,reference_year,population_at_reference,density_at_reference_per_km2,population_growth_prior_decade_pct,prior_decade_start,prior_decade_mean_temp_c,prior_decade_warming_c_per_decade,prior_decade_detrended_volatility_c,prior_decade_mean_temp_uncertainty_c,future_warming_c_per_decade,outcome_population_year,outcome_population,future_density_per_km2,warming_percentile,density_percentile,future_exposure_index,target_exposure_class
COG,Republic of the Congo,Africa,342000,2000,3134030,9.163830409356725,31.381907283157993,1990,24.883900000000004,0.4981111111111117,0.2420521697499486,0.2932166666666667,0.6493737373737352,2010,4437884,12.976269005847954,0.8702865761689291,0.17496229260935142,0.39021447255792396,Medium
COL,Colombia,South America,1141748,2000,39215135,34.34657647747139,20.28668529593198,1990,25.343600000000002,0.061686868686865806,0.2840684846563145,0.2633833333333333,0.1626919191919203,2010,44816108,39.25218874918108,0.444947209653092,0.3815987933634992,0.412057421137001,Medium
COM,Comoros,Africa,1862,2000,536758,288.26960257787323,24.503443364825017,1990,26.277750000000005,0.2461313131313139,0.17329117175869793,0.36064166666666664,0.20716161616161538,2010,656024,352.3222341568206,0.4796380090497738,0.9125188536953243,0.6615729182839992,High
CPV,Cape Verde,Africa,4033,2000,458251,113.62534093726754,25.69871325395061,1990,24.86723333333334,0.6243535353535339,0.3079022511429311,0.6731083333333334,-0.23327272727272794,2010,521212,129.23679642945697,0.08597285067873303,0.7058823529411765,0.246346743688981,Low
CRI,Costa Rica,North America,51100,2000,3979193,77.87070450097848,25.993484372531263,1990,26.35871666666667,0.11973737373737603,0.3313743991966609,0.3679,0.22532323232323373,2010,4622252,90.45502935420744,0.502262443438914,0.5957767722473605,0.5470249513259049,Medium
CUB,Cuba,North America,109884,2000,11105791,101.06831749845291,4.508567115976025,1990,26.106958333333335,0.1334797979797972,0.277197933626918,0.31572500000000003,0.15830303030302975,2010,11290417,102.74850751701794,0.43288084464555054,0.6410256410256411,0.5267710327330414,Medium
CUW,Curacao,North America,444,2000,141424,318.52252252252254,-9.02049586351531,1990,27.956141666666667,0.3539747474747463,0.20976237515591586,0.3378333333333333,0.3683484848484869,2010,159380,358.963963963964,0.6636500754147813,0.9155354449472096,0.7794839107281952,High
CYM,Cayman Islands,North America,264,2000,39658,150.21969696969697,52.37253621239481,1990,27.409550000000003,0.19620202020201968,0.23376661285045863,0.34259999999999996,0.18159090909091039,2010,54074,204.82575757575756,0.46003016591251883,0.8024132730015083,0.6075642444295839,High
CYP,Cyprus,Europe,9251,2000,948237,102.50102691600908,20.258338617628404,1990,19.25460833333333,1.1560656565656569,0.491443429537003,0.27634166666666665,0.47614646464646493,2010,1129686,122.11501459301697,0.7601809954751131,0.698340874811463,0.7286051477962115,High
CZE,Czech Republic,Europe,78865,2000,10234710,129.7750586445191,-0.6453816218550235,1990,8.442733333333333,-0.23391919191919197,0.7544166624856516,0.21584166666666665,0.17356060606060517,2010,10464749,132.6919292461802,0.45701357466063347,0.7194570135746606,0.5734122614562925,High
DEU,Germany,Europe,357114,2000,81551677,228.36314734230527,2.748488866022214,1990,9.0448,-0.17907070707070818,0.7321789208059584,0.18703333333333333,0.025580808080808606,2010,81325090,227.72865247512,0.277526395173454,0.8190045248868778,0.47675504551352427,Medium
DJI,Djibouti,Africa,23200,2000,742033,31.98418103448276,28.56335968591739,1990,29.22409166666667,0.4167525252525285,0.23936871389457995,0.8014083333333334,0.05862121212121234,2010,919199,39.620646551724136,0.3031674208144796,0.38461538461538464,0.3414716008095186,Medium
DMA,Dominica,North America,751,2000,68346,91.00665778961385,-1.6335401044889952,1990,26.77110833333333,0.5278232323232311,0.16500644204567688,0.26925,0.19621717171717043,2010,68755,91.55126498002663,0.46907993966817496,0.6003016591251885,0.5306500410300077,Medium
DNK,Denmark,Europe,43094,2000,5340655,123.93036153524852,3.8104249815778424,1990,8.729600000000001,-0.5575555555555548,0.6887444291485251,0.23734166666666665,0.446136363636364,2010,5550849,128.80793149858448,0.7360482654600302,0.7058823529411765,0.720807520424973,High
DOM,Dominican Republic,North America,48671,2000,8540791,175.48008054077377,19.803425555659658,1990,26.21379166666667,0.490601010101009,0.25468962530413597,0.4500916666666666,0.252015151515154,2010,9775755,200.8537938402745,0.5294117647058824,0.7978883861236803,0.6499319183853537,High
DZA,Algeria,Africa,2381741,2000,30774621,12.921061106140424,20.59930933659022,1990,23.651741666666666,0.9577727272727315,0.3657654112721061,0.353425,-0.3382222222222224,2010,35856344,15.05467806952981,0.05580693815987934,0.20361990950226244,0.1065992668723054,Low
ECU,Ecuador,South America,276841,2000,12626507,45.609237793534916,20.829702893930314,1990,22.492716666666666,0.054191919191919,0.39548735837696364,0.24640833333333334,0.20873737373737444,2010,14989585,54.14510495193992,0.4841628959276018,0.46153846153846156,0.47271534576363355,Medium
EGY,Egypt,Africa,1002450,2000,71371371,71.19693850067335,24.74321864879665,1990,23.235899999999997,0.7459898989898955,0.27785740968004435,0.3566083333333333,0.5515555555555544,2010,87252413,87.03916704075016,0.8265460030165912,0.5806938159879337,0.6927987821736399,High
ERI,Eritrea,Africa,117600,2000,2392880,20.347619047619048,11.298814861671836,1990,27.151316666666663,0.4505151515151514,0.31363369920711465,0.6268333333333332,0.30869696969696986,2010,3147727,26.76638605442177,0.6003016591251885,0.3076923076923077,0.42977692214421,Medium
ESH,Western Sahara,Africa,266000,2000,270375,1.0164473684210527,51.44598356569521,1990,23.082625,0.612702020202023,0.42128252809855105,0.5484,-0.04849494949494987,2010,413296,1.5537443609022557,0.21116138763197587,0.02262443438914027,0.06911878876253152,Low
ESP,Spain,Europe,505992,2000,40741651,80.5183698556499,4.761551260791719,1990,14.4124,0.5078686868686868,0.49181356088084094,0.2192416666666667,-0.0006565656565667819,2010,46572772,92.04250660089488,0.25037707390648567,0.6033182503770739,0.3886605950746644,Medium
EST,Estonia,Europe,45227,2000,1396877,30.88590885975192,-11.065122361483038,1990,5.809791666666667,-0.7490656565656567,0.6577064683028725,0.26114166666666666,0.3822676767676764,2010,1331535,29.44115240895925,0.6772247360482655,0.31975867269984914,0.4653477008842947,Medium
ETH,Ethiopia,Africa,1104300,2000,67031867,60.700776057230826,40.00535694074405,1990,23.354408333333332,0.2886818181818184,0.16013122144294087,0.5401666666666667,0.2164444444444424,2010,89237791,80.80937335868876,0.497737556561086,0.5580693815987934,0.5270408811359321,Medium
FIN,Finland,Europe,338424,2000,5176209,15.29504113183462,3.8035152595634836,1990,2.1301916666666663,-0.9149444444444449,0.4256797647761961,0.22657500000000003,0.21092424242424235,2010,5363271,15.847785618041273,0.48868778280542985,0.21116138763197587,0.3212351013447755,Medium
FJI,Fiji,Oceania,18272,2000,832509,45.562007443082315,6.673116102661347,1990,25.465325,0.5734090909090956,0.24358330992096644,0.24073333333333333,-0.19614141414141895,2010,905169,49.53858362521891,0.10105580693815988,0.43891402714932126,0.21060581945913098,Low
FLK,Falkland Islands,South America,12173,2000,3080,0.25301897642323173,32.0754716981132,1990,6.664250000000001,0.678717171717172,0.4571883210202241,0.5527333333333333,0.3389898989898987,2010,3187,0.26180892138338946,0.6349924585218703,0.00904977375565611,0.07580592381978318,Low
FRA,France,Europe,551695,2000,58665453,106.3367494720815,3.9929805413113195,1990,11.319208333333336,0.27113636363636207,0.5135995319670886,0.184525,-0.23840404040404045,2010,62444567,113.18675536301761,0.08446455505279035,0.6772247360482655,0.23916832148313483,Low
FRO,Faroe Islands,Europe,1393,2000,45660,32.77817659727207,-3.8311674635101878,1990,7.108833333333334,-0.26510101010101006,0.3483724911402159,0.3677833333333333,0.4039494949494947,2010,48410,34.75233309404164,0.693815987933635,0.36048265460030166,0.5001086173367217,Medium
FSM,Micronesia,Oceania,702,2000,111709,159.12962962962962,13.291684837175332,1990,27.228458333333332,0.08658080808080995,0.15278215050369154,0.3303583333333334,-0.09226262626263115,2010,107588,153.25925925925927,0.18552036199095023,0.751131221719457,0.37329631146864867,Medium
GAB,Gabon,Africa,267668,2000,1272935,4.755648788798063,29.491225071920635,1990,24.683325000000004,0.593419191919191,0.2529852628683779,0.3319416666666667,0.6883838383838374,2010,1711105,6.392639389093953,0.8853695324283559,0.09351432880844646,0.28774074715355447,Low
GBR,United Kingdom,Europe,242900,2000,58850043,242.28095100864553,2.86591213541052,1990,9.3704,0.4327878787878781,0.4322327407447489,0.19376666666666664,0.19299494949494986,2010,62760039,258.3780938657884,0.4660633484162896,0.8476621417797888,0.6285413718472412,High
GEO,Georgia,Asia,69700,2000,4265172,61.19328550932568,-20.89280507808762,1990,8.793249999999999,1.636616161616162,0.696864354647679,0.3501416666666667,0.11442929292929395,2010,3836831,55.047790530846484,0.358974358974359,0.4645550527903469,0.4083666885088869,Medium
GGY,Guernsey,Europe,78,2000,59114,757.8717948717949,2.4026885166386514,1990,11.743841666666665,0.5824696969696973,0.530419531931184,0.22789166666666666,-0.15840404040404066,2010,60782,779.2564102564103,0.13423831070889894,0.971342383107089,0.3610974392435534,Medium
GHA,Ghana,Africa,238533,2000,19665502,82.44352772991577,27.30967123545558,1990,27.13018333333333,0.3215353535353516,0.20139151636507222,0.2952,0.2964292929292876,2010,25574719,107.21669119157517,0.5806938159879337,0.6546003016591252,0.6165406289266668,High
GIN,Guinea,Africa,245857,2000,8336967,33.90982156294106,31.205173945511167,1990,26.002325000000003,0.19255050505050303,0.20751781884106,0.4112,0.08795959595959602,2010,10270728,41.775210793266005,0.33031674208144796,0.39819004524886875,0.36266904813599776,Medium
GLP,Guadeloupe,North America,1628,2000,424067,260.48341523341526,8.193881378029388,1990,26.99,0.5548383838383849,0.18127224618047855,0.2453666666666666,0.1538484848484818,2010,403072,247.58722358722358,0.4298642533936652,0.8416289592760181,0.6014866617088637,High
GMB,Gambia,Africa,10689,2000,1437539,134.48769763308073,38.14308063685357,1990,28.17825833333334,0.2485909090909114,0.28071909015198276,0.3996416666666667,-0.16876767676767243,2010,1937275,181.24005987463747,0.12217194570135746,0.7858220211161387,0.30984739033067854,Low
GNB,Guinea-Bissau,Africa,36125,2000,1230849,34.071944636678204,26.42881574771121,1990,27.40230833333333,0.22232828282828213,0.22040575674352647,0.43706666666666677,-0.10656565656565654,2010,1567220,43.38325259515571,0.17647058823529413,0.4057315233785822,0.26758116637054336,Low
GNQ,Equatorial Guinea,Africa,28051,2000,684977,24.418986845388755,47.1331696556109,1990,25.338983333333335,0.5076767676767693,0.24869830002453094,0.3946666666666667,0.6775959595959617,2010,1094524,39.01907240383587,0.8763197586726998,0.38009049773755654,0.5771315389503175,High
GRC,Greece,Europe,131990,2000,11038109,83.6283733616183,7.14264983734143,1990,15.199324999999998,0.6335707070707074,0.5093778992995283,0.26552499999999996,0.2820202020202014,2010,11033783,83.5955981513751,0.5656108597285068,0.5716440422322775,0.568619449355786,High
GRD,Grenada,North America,344,2000,107432,312.30232558139534,8.465677910486935,1990,27.38876666666667,0.583555555555554,0.17620312994982637,0.21960833333333332,0.22617676767676617,2010,114039,331.5087209302326,0.5037707390648567,0.8974358974358975,0.6723852655394934,High
GRL,Greenland,North America,2166086,2000,56184,0.025938028314665254,1.052177197431603,1990,-18.323375000000006,1.4857929292929315,0.6095501616288139,0.6553333333333333,-0.04752020202020298,2010,56351,0.02601512589989502,0.21116138763197587,0.004524886877828055,0.030910862039093812,Low
GTM,Guatemala,North America,108889,2000,11735894,107.77850838927715,29.18192845616514,1990,23.827833333333338,0.10686868686868656,0.2800540114786867,0.3014833333333334,0.20615656565656404,2010,14543121,133.55913820496102,0.4796380090497738,0.7239819004524887,0.589278573614469,High
GUF,French Guiana,South America,83534,2000,164351,1.9674743218330262,44.25485600933898,1990,26.385583333333336,0.5462525252525283,0.20044376621328847,0.2529666666666667,0.3885303030303033,2010,228453,2.734850480044054,0.6802413273001509,0.05128205128205128,0.18677304578224602,Low
GUM,Guam,Oceania,549,2000,160188,291.78142076502735,15.85746005800539,1990,27.348658333333333,0.461550505050507,0.09642477436768612,0.35159166666666664,-0.07482828282828191,2010,164905,300.3734061930783,0.19457013574660634,0.8808446455505279,0.4139879977202691,Medium
GUY,Guyana,South America,214969,2000,759051,3.530978885327652,1.5974761616669886,1990,26.592575,0.3485707070707034,0.2315563223190216,0.35938333333333333,0.41323737373737246,2010,747932,3.4792551484167484,0.7043740573152338,0.06485671191553545,0.21373671962503535,Low
HKG,Hong Kong,Asia,1104,2000,6731195,6097.096920289855,15.288339241739513,1990,23.084841666666666,0.3234090909090898,0.36022263586644887,0.26386666666666664,-0.11426767676767598,2010,7132438,6460.541666666667,0.167420814479638,0.9909502262443439,0.4073152268042647,Medium
HND,Honduras,North America,112492,2000,6656725,59.175096895779255,31.731975997945085,1990,25.514566666666667,0.4318181818181822,0.29761778308629844,0.3433,0.18157575757575597,2010,8450933,75.12474664865057,0.46003016591251883,0.5369532428355958,0.4970057236983535,Medium
HRV,Croatia,Europe,56594,2000,4548434,80.3695444746793,-6.674036826588059,1990,12.061066666666667,-0.17828282828282718,0.5798917997846994,0.262575,0.007232323232324104,2010,4368682,77.19337738982931,0.2549019607843137,0.5399698340874811,0.3709978025181274,Medium
HTI,Haiti,North America,27750,2000,8360225,301.2693693693694,20.719500627479025,1990,26.974533333333333,0.4505252525252521,0.2828445124597288,0.49176666666666674,0.25289393939394095,2010,9842880,354.6983783783784,0.5294117647058824,0.9140271493212669,0.6956268583883597,High
HUN,Hungary,Europe,93028,2000,10202055,109.66649825858882,-1.6763124941632124,1990,10.381166666666669,-0.4104747474747491,0.6527290201792302,0.2584916666666667,0.31990909090909336,2010,9986825,107.35289375241862,0.6138763197586727,0.6561085972850679,0.6346412617088355,High
IDN,Indonesia,Asia,1904569,2000,214072421,112.39940427466792,17.518977313302276,1990,26.241108333333337,0.3151969696969725,0.17607209848934616,0.183175,-0.04973737373737359,2010,244016173,128.12146632650223,0.21116138763197587,0.7058823529411765,0.3860765431258198,Medium
IMN,Isle of Man,Europe,572,2000,75562,132.1013986013986,9.724823930879257,1990,10.065516666666667,0.48188888888888787,0.44650225495861445,0.23982500000000004,0.2632979797979793,2010,83828,146.55244755244755,0.5460030165912518,0.7405731523378583,0.6358892790281679,High
IND,India,Asia,3287590,2000,1059633675,322.31320663464726,21.73370549316744,1990,24.374716666666664,0.41095959595959236,0.17444909098124567,0.20178333333333334,0.2059696969696958,2010,1240613620,377.3626334184007,0.4796380090497738,0.9200603318250377,0.664301065603718,High
IRL,Ireland,Europe,70273,2000,3768950,53.63297425753846,8.136171326233566,1990,10.116450000000002,0.6487979797979798,0.358444456016561,0.21758333333333332,0.23212626262626107,2010,4524585,64.38582385838089,0.5067873303167421,0.502262443438914,0.5045198141091893,Medium
IRN,Iran,Asia,1648195,2000,65544383,39.76737157921241,17.476464920394406,1990,18.277791666666666,1.3790050505050546,0.4912160245664547,0.22635000000000005,-0.21143434343434453,2010,75373855,45.73115135041667,0.09049773755656108,0.4193061840120664,0.1947980004942738,Low
IRQ,Iraq,Asia,438317,2000,24628858,56.18960250229856,39.47404351508783,1990,22.436783333333334,1.5811717171717208,0.6764695396230234,0.39240833333333336,-0.14304040404040066,2010,31264875,71.32936892705507,0.15233785822021115,0.521870286576169,0.2819585106461257,Low
ISL,Iceland,Europe,103000,2000,281462,2.732640776699029,10.369031327077582,1990,1.8432916666666668,-0.1401969696969696,0.42082050575509394,0.3343083333333333,-0.02196464646464618,2010,318333,3.090611650485437,0.23529411764705882,0.06033182503770739,0.11914580789219607,Low
ISR,Israel,Asia,20770,2000,6116958,294.50929224843526,27.350292114470733,1990,20.190933333333334,1.1300606060606069,0.45161373986369197,0.2568083333333333,0.27941414141413967,2010,7328445,352.8379874819451,0.5610859728506787,0.9125188536953243,0.7155428210598072,High
ITA,Italy,Europe,301336,2000,56966397,189.04610468048955,0.36971232277445143,1990,13.535191666666666,0.3092878787878793,0.41212299069048336,0.21379166666666666,-0.15318686868686907,2010,59822450,198.52407279581595,0.13725490196078433,0.7963800904977375,0.3306161993078795,Medium
JAM,Jamaica,North America,10991,2000,2612205,237.66763715767445,9.204525026860022,1990,26.792166666666667,0.2560707070707066,0.25610695014404444,0.4108833333333333,0.17258585858586128,2010,2733896,248.73951414793922,0.4555052790346908,0.8431372549019608,0.619720477762887,High
JEY,Jersey,Europe,116,2000,86192,743.0344827586207,4.0036682192243545,1990,11.743841666666665,0.5824696969696973,0.530419531931184,0.2278833333333333,-0.15840404040404066,2010,96151,828.8879310344828,0.13423831070889894,0.9728506787330317,0.36137768564913897,Medium
JOR,Jordan,Asia,89342,2000,5056174,56.593472275077794,45.26785280758676,1990,19.941300000000002,1.174303030303031,0.5215135873871406,0.2974,0.17970707070707234,2010,6931258,77.58118242260079,0.45852187028657615,0.5414781297134238,0.49827659462940493,Medium
JPN,Japan,Asia,377930,2000,126803861,335.522083454608,2.52052124664619,1990,12.777841666666667,-0.04205555555555436,0.5116739299560885,0.17350833333333332,0.3344898989898981,2010,128105431,338.96602810044186,0.6289592760180995,0.9049773755656109,0.7544494117888265,High
KAZ,Kazakhstan,Asia,2724900,2000,15236253,5.591490696906308,-9.665928974385595,1990,6.180108333333334,0.696732323232324,0.8486033667531144,0.25683333333333336,-0.04934343434343485,2010,16627837,6.102182465411575,0.21116138763197587,0.09049773755656108,0.13823757752506305,Low
KEN,Kenya,Africa,580367,2000,30851606,53.15878745690227,33.19768456190539,1990,24.437408333333334,0.40746969696969504,0.07626781461045358,0.321175,0.40784848484848585,2010,41517895,71.5373117355053,0.6968325791855203,0.521870286576169,0.6030391511296413,High
KGZ,Kyrgyzstan,Asia,199951,2000,4935182,24.681957079484473,12.297627114633114,1990,4.019758333333334,0.7393080808080807,0.5141123388251693,0.40553333333333336,-0.0620050505050506,2010,5483774,27.425589269370995,0.20211161387631976,0.3092006033182504,0.24998606550802654,Low
KHM,Cambodia,Asia,181035,2000,12118841,66.94197807053885,36.00159491709394,1990,27.149275,0.11878282828282774,0.3206375642461244,0.26243333333333335,-0.1027171717171757,2010,14363532,79.34118816803381,0.1794871794871795,0.5520361990950227,0.31477519017608213,Low
KIR,Kiribati,Oceania,811,2000,88826,109.5265104808878,18.239177892550984,1990,27.28289166666667,0.08283333333333331,0.1838319616482861,0.6099333333333334,0.03322222222222418,2010,107995,133.1627620221948,0.28054298642533937,0.722473604826546,0.45020540058013486,Medium
KNA,Saint Kitts and Nevis,North America,261,2000,45461,174.18007662835248,11.873708042130126,1990,26.50710833333333,0.511429292929295,0.18159451805095328,0.22391666666666668,0.2027929292929314,2010,47403,181.6206896551724,0.4766214177978884,0.7858220211161387,0.6119964099904315,High
KOR,South Korea,Asia,100210,2000,46788591,466.9054086418521,6.048389939093202,1990,12.768725,0.4500656565656568,0.5529005486136848,0.21989166666666665,0.4123585858585853,2010,48813042,487.10749426204967,0.7043740573152338,0.9396681749622926,0.8135587777955512,High
KWT,Kuwait,Asia,17818,2000,1934901,108.59249073970143,15.520753604013994,1990,25.725475,1.6111868686868671,0.5669076562398234,0.510075,-0.18277777777778337,2010,2943356,165.19003255135257,0.11312217194570136,0.7631975867269984,0.2938274470403945,Low
LAO,Laos,Asia,236800,2000,5430853,22.93434543918919,25.876109616003728,1990,24.043116666666666,0.29644444444444434,0.33063034930365665,0.25931666666666664,0.10514646464646553,2010,6323418,26.703623310810812,0.35294117647058826,0.3076923076923077,0.32954102182865386,Medium
LBN,Lebanon,Asia,10452,2000,4320642,413.37944890929964,20.228232740629437,1990,18.213091666666667,1.1269141414141435,0.5223591380980217,0.29355833333333337,0.18939898989898812,2010,4995800,477.9755070799847,0.4645550527903469,0.9396681749622926,0.6607023525196628,High
LBR,Liberia,Africa,111369,2000,2895224,25.996677711032692,31.021558732714528,1990,25.922125,0.4103585858585851,0.17929286086449978,0.3385166666666667,0.38670202020201705,2010,4019956,36.095825588808374,0.6802413273001509,0.3650075414781297,0.49829029138610337,Medium
LBY,Libya,Africa,1759540,2000,5154790,2.929623651636223,21.661805109909583,1990,23.0025,0.8290101010100979,0.25004580998171594,0.5115916666666667,0.2866363636363631,2010,6491988,3.6895938711254077,0.5731523378582202,0.0693815987933635,0.19941470746351023,Low
LCA,Saint Lucia,North America,616,2000,159500,258.92857142857144,12.086352168993898,1990,27.29710833333333,0.5198333333333316,0.16666814536381155,0.22690833333333335,0.2180303030303024,2010,170935,277.4918831168831,0.5007541478129713,0.8597285067873304,0.6561346018667267,High
LIE,Liechtenstein,Europe,160,2000,33026,206.4125,14.813140969928739,1990,5.5556833333333335,-0.16096969696969737,0.5871358537155554,0.3863416666666667,-0.14123737373737263,2010,35926,224.5375,0.15384615384615385,0.8159879336349924,0.3543114522205206,Medium
LKA,Sri Lanka,Asia,65610,2000,18776371,286.1815424477976,9.13897006142841,1990,27.52505,0.2971616161616134,0.23631385624856877,0.30780833333333335,-0.050196969696971246,2010,20668557,315.02144490169184,0.2096530920060332,0.889894419306184,0.43193647283652126,Medium
LSO,Lesotho,Africa,30355,2000,1998630,65.8418711909076,11.096905664656465,1990,14.330525,0.09499494949495002,0.4331411433641721,0.29994166666666666,0.05146464646464886,2010,2022747,66.63636962609125,0.2971342383107089,0.5082956259426847,0.3886284004690659,Medium
LTU,Lithuania,Europe,65300,2000,3599637,55.124609494640126,-4.9185822881907315,1990,6.9060500000000005,-0.7144545454545453,0.7058506836024793,0.20423333333333335,0.05335858585858631,2010,3139019,48.07073506891271,0.2986425339366516,0.4298642533936652,0.35829561800595755,Medium
LUX,Luxembourg,Europe,2586,2000,435628,168.45630317092034,14.25798718483373,1990,10.044275,-0.024550505050505395,0.6437589146553845,0.2055833333333333,-0.24695959595959643,2010,507070,196.08275328692963,0.0784313725490196,0.7933634992458521,0.2494485681982265,Low
LVA,Latvia,Europe,64559,2000,2392530,37.05958890317384,-11.038223895298227,1990,6.338616666666668,-0.7046565656565668,0.6935016124064889,0.2288333333333333,0.21091919191919284,2010,2101530,32.55208414008891,0.48868778280542985,0.33634992458521873,0.40542582415569445,Medium
MAC,Macau,Asia,30,2000,431896,14396.533333333333,23.318876043251958,1990,22.83076666666667,0.2641212121212119,0.3738016241387318,0.2880333333333333,-0.11901515151515266,2010,557297,18576.566666666666,0.16289592760180996,1.0,0.4036036763977875,Medium
MAF,Saint Martin,North America,53,2000,29610,558.6792452830189,5.272513954563229,1990,27.266525,0.514823232323232,0.1753312746056579,0.2825583333333333,0.17423737373737228,2010,36458,687.8867924528302,0.45701357466063347,0.9638009049773756,0.6636792123043059,High
MAR,Morocco,Africa,446550,2000,28554415,63.94449669689844,16.212735158061918,1990,18.288116666666667,0.7779898989899006,0.4506965154787881,0.32695833333333335,-0.21270202020201967,2010,32464865,72.70152278580227,0.09049773755656108,0.5233785822021116,0.21763404507303477,Low
MCO,Monaco,Europe,2,2000,32465,16232.5,7.042764350951236,1990,9.890866666666668,0.14466666666666658,0.3983236722057905,0.3211166666666666,-0.020787878787878678,2010,33178,16589.0,0.23529411764705882,1.0,0.48507125007266594,Medium
MDA,Moldova,Europe,33846,2000,4251573,125.61522779648999,-5.103032253701234,1990,9.624958333333332,-0.4343383838383827,0.8358090246534237,0.26255,0.6122777777777765,2010,3678186,108.67417124623293,0.8552036199095022,0.6621417797888386,0.7525065095856216,High
MDG,Madagascar,Africa,587041,2000,16216431,27.62401774322407,36.47021626790134,1990,23.40611666666667,0.3427272727272719,0.12732528201844803,0.35248333333333337,0.10485858585858557,2010,21731053,37.017947639091645,0.35294117647058826,0.3680241327300151,0.3604037602124865,Medium
MEX,Mexico,North America,1964375,2000,97873442,49.82421482659879,19.766188693970133,1990,21.07770833333333,0.49816666666666587,0.22574650032150545,0.20452499999999998,0.1526111111111113,2010,112532401,57.28661839007318,0.4298642533936652,0.4751131221719457,0.45192272297371444,Medium
MKD,North Macedonia,Europe,25713,2000,2037936,79.25702951814257,-0.30515993256934326,1990,10.902000000000001,0.210181818181817,0.5752025878170446,0.3303916666666667,0.3018838383838384,2010,2093828,81.43071598024346,0.5897435897435898,0.5610859728506787,0.5752363477595392,High
MLI,Mali,Africa,1240192,2000,11239101,9.06238792058004,25.646375985938995,1990,28.966199999999997,0.23812121212121334,0.33684380774135064,0.38567500000000005,-0.12762626262626584,2010,15529181,12.521594237021365,0.15987933634992457,0.1689291101055807,0.1643419423454146,Low
MLT,Malta,Europe,316,2000,399212,1263.3291139240507,9.255812935149098,1990,19.245775,0.567318181818179,0.38243509462303077,0.3502833333333334,-0.04128282828282803,2010,418755,1325.1740506329113,0.22171945701357465,0.9819004524886877,0.4665902218940889,Medium
MMR,Myanmar,Asia,676578,2000,45538332,67.3068471041033,13.563191090933113,1990,24.123916666666666,0.5669595959595943,0.2639736089240368,0.24637499999999996,0.37069696969696786,2010,49390988,73.00117355279066,0.6666666666666666,0.5248868778280543,0.5915442377529366,High
MNE,Montenegro,Europe,13812,2000,633324,45.85317115551694,1.912004660129174,1990,10.826916666666666,0.08874747474747394,0.5112616049757788,0.3498666666666666,-0.0060151515151510605,2010,631044,45.68809730668983,0.248868778280543,0.4193061840120664,0.3230359387754859,Medium
MNG,Mongolia,Asia,1564110,2000,2450979,1.5670119109269809,13.396020140342069,1990,0.6151083333333334,1.1921666666666675,0.4719198414226669,0.30243333333333333,0.7543383838383843,2010,2702520,1.7278324414523276,0.9125188536953243,0.02865761689291101,0.1617115200496208,Low
MOZ,Mozambique,Africa,801590,2000,17768505,22.166575181826122,33.56304552071758,1990,24.279,-0.03814141414141403,0.2465366174068455,0.26365,-0.04304545454545575,2010,23073723,28.784943674447035,0.2187028657616893,0.3167420814479638,0.26319650628378805,Low
MRT,Mauritania,Africa,1030700,2000,2695003,2.6147307654991754,34.34530043713271,1990,28.253591666666672,0.37547979797979797,0.3702799174226696,0.5056166666666666,-0.23605050505050965,2010,3419461,3.3176103618899777,0.08446455505279035,0.06184012066365008,0.07227238944621985,Low
MSR,Montserrat,North America,102,2000,5138,50.372549019607845,-52.44794076816288,1990,27.04345833333333,0.5616818181818191,0.18565187634904123,0.25075,0.1434848484848491,2010,4938,48.411764705882355,0.41478129713423834,0.43137254901960786,0.42299558559216166,Medium
MTQ,Martinique,North America,1128,2000,432543,383.4601063829787,15.569467043933404,1990,26.77110833333333,0.5278232323232311,0.16500644204567688,0.26925,0.19621717171717043,2010,392181,347.6781914893617,0.46907993966817496,0.9095022624434389,0.6531686354954874,High
MUS,Mauritius,Africa,2040,2000,1215930,596.0441176470588,11.523539608727962,1990,24.039008333333335,0.3343282828282814,0.15168079730919554,0.34245833333333336,0.1140606060606083,2010,1283330,629.0833333333334,0.358974358974359,0.9592760180995475,0.586818109533747,High
MWI,Malawi,Africa,118484,2000,11229387,94.77555619324129,17.712592632969827,1990,22.084733333333332,-0.19921212121211684,0.22985195157068575,0.36469999999999997,0.08441919191919137,2010,14718422,124.22286553458694,0.3257918552036199,0.702865761689291,0.47852684403266194,Medium
MYS,Malaysia,Asia,330803,2000,22945150,69.36197676562789,30.987493673308308,1990,26.39635,0.30355555555555946,0.235123765237425,0.17960833333333334,-0.02765151515151498,2010,28717731,86.81218429095262,0.23076923076923078,0.5806938159879337,0.36606866190372633,Medium
MYT,Mayotte,Africa,374,2000,159215,425.7085561497326,71.82896426682784,1990,26.92751666666667,0.3071212121212088,0.1840202263745132,0.3796583333333334,0.2765252525252514,2010,211786,566.2727272727273,0.5565610859728507,0.9487179487179487,0.7266494972270997,High
NAM,Namibia,Africa,825615,2000,1819141,2.2033768766313595,32.87994033649109,1990,21.204349999999998,0.256363636363637,0.32743290318577284,0.5690583333333333,-0.5374090909090916,2010,2099271,2.5426754601115533,0.030165912518853696,0.048265460030165915,0.03815719650278587,Low
NCL,New Caledonia,Oceania,18575,2000,221537,11.926621803499327,24.97574239552307,1990,23.302175000000002,0.971277777777778,0.4157042616182478,0.31204166666666666,0.13531818181818028,2010,261426,14.074078061911171,0.40120663650075417,0.19155354449472098,0.27722293068309584,Low
